0.019414431008456752	0.03944038700472588	2.446462856015713E-4	0.04295863318174953	0.0316474185521106	0.012877606305695233	0.03833143245463223	0.06334518805141962	0.10465980191331058	0.12919465514309664	0.2170321017007375	0.10287963300399083	0.12654809795062458	0.03771187090755196	0.03371409653629646
0.046505564423099784	0.1418580985524326	0.09925543684995783	0.023866120635468974	0.005151045063181751	0.03625971405558359	0.008497751891548638	0.05733918743814909	0.037147486945970025	0.036529355737085635	0.01473096260977353	0.04186939617505265	0.0591758807016038	0.16753528654035701	0.22427871238073505
0.1370343781857011	0.02855288106476235	0.06535761894761793	0.04425089226401034	0.17907237705302564	0.011240647938152583	0.07101950689098818	0.08394343642636204	0.07117635254751051	0.002510884719390663	0.023979131622746612	0.0024918512679839022	0.01852684502130695	0.09162976883361701	0.16921342721682422
0.042511898123109695	0.14360231340970628	0.12150106817267536	0.043783407994639825	0.17437694919735883	0.043747025304597086	0.0120186194509814	0.07614417536757748	7.333073356090014E-4	0.11611992316362563	0.0712924426835655	0.02776553689131224	0.005439322741183486	0.11138604476363492	0.009577965400423293
0.08531508195709155	0.03036924286927075	0.07312256146292874	0.013111345845987152	0.03120609242594604	0.09233842999208597	0.01973508689937587	0.09353760476725721	0.006645303108815524	0.1739097655153616	0.07577944756389497	0.18319505873813485	0.021635426131277738	0.014096934486618654	0.0860026182359534
0.030699528165197748	0.04836820986829579	0.14640503134525507	0.02891983158688087	0.0016608768525636225	0.03321604001579316	0.05759084904958323	0.0034684877756982896	0.13520274829398138	0.028665709965430247	0.12897923132580985	0.2514793052806891	3.359422507554083E-4	0.008932118991359511	0.09607608923270661
0.026434892908637667	0.07848073831330223	0.04399165790447457	0.06801410110956913	0.03219526281973564	0.20392318939475795	0.12038842626556717	0.006347505744104809	0.10621040465332587	0.010702736877617802	0.050207543413881554	0.04348271267537116	0.07090010044662133	0.11428213125750673	0.024438596215526368
0.018554623228141602	0.03893133252750618	0.019824039721039646	0.02354099516672617	0.004346357445956628	0.05775102071983126	0.1535890011207277	0.053236778195064796	0.2423601514608159	0.02582641350626322	0.027660453731680926	0.01792535815576829	0.06076644704201676	0.16924650197340815	0.08644052600505267
0.027048684172736467	0.0065660238553002445	0.13401323727879916	0.10695209136063982	0.014654726629771159	0.10249484319366693	0.020792143526271303	0.031746060671168266	0.03452110246234112	0.007105993854192853	0.2822295721376443	0.10771563540747303	0.06647105586329978	0.04128866499968606	0.01640016458700943
0.12675048655718218	0.03212803695408583	0.002743512938347445	0.0020109389059605604	0.061264998294673134	0.05529587215291032	0.14393069975900324	0.08368288477017255	0.11984291249456182	0.12437451192987714	0.0461087818204286	0.045704084781904894	0.017319356694689453	0.04374273760175747	0.0951001843444454
0.09612635018302376	0.038582046351411686	0.041871408533831166	0.04726189405201088	0.047251166678581556	0.014378415095905789	0.018042991609525022	0.20573693691855116	0.12835648284729267	0.11086411165689597	0.01285753727460489	0.06249756061420716	0.04348830318115486	0.043099882651427876	0.08958491235157566
