2.9732521167891157E-4	0.06416137712651429	0.35822834594026376	0.06820880452718003	0.17392091846276028	0.027438655844142068	0.05249597267866473	0.09316885409731687	0.09640158966161978	0.0656781564498593
0.010900686926357664	0.06658083031672826	0.006366533045060879	0.2714197964704602	0.1279907522256884	0.022144010497259184	0.2602449513603691	0.15630721694840483	0.051055362686349255	0.026989859523322224
0.0026016123817368397	0.07089315684531794	0.023789120776896655	0.1684633206935412	0.28020257905839785	0.029531306726191947	0.0156780356207655	0.048446386823518386	0.3341703490108905	0.02622413206274328
0.007560584750510191	0.1210665866586261	0.042160973385786164	0.11029409631507225	0.17473389134254352	0.03166662431401991	0.2671754211547855	0.06866557307980077	0.054770259291371	0.12190598970748462
0.11118287858481568	0.05630293053114182	0.15376448472960444	0.03045322858500804	0.19472190368502493	0.1100713067590415	0.059374770625446736	0.06856847169437524	0.13768566903901105	0.0778743557665305
0.03505256306312943	5.3702200834016E-4	0.12233166885996727	0.12373590359615597	0.02474494624497213	0.103860485722272	0.49346629026330524	0.016112786124425987	0.0250060217402351	0.05515231237719674
0.1572632842673084	0.3935026610625064	0.032943662002038396	0.04521466209821502	0.038912554582277895	0.07915643807682983	0.03770167942158363	0.07823242116431639	0.12667464270916626	0.01039799461575762
0.07957165523733137	0.04848494904358684	0.047332729338967185	0.07810888156175672	0.17526915352931854	0.010930869190856438	0.15763167975280812	0.10389121768005183	0.18036493307182488	0.11841393159349806
0.016379932335334316	0.011508704285107765	0.1145287162780513	0.056162086252521934	0.06464783595065027	0.057395105649374036	0.4593059680057624	0.050617354016768076	0.030348088625759634	0.13910620860067036
0.03351077650953217	0.027326003070665975	0.16281682828385385	0.03797156290558399	0.09867822833117075	0.04129823437231551	0.0837167402482057	0.24634380768175546	0.2654439689723856	0.002893849624530903
0.1887383100002194	0.36286103241462253	0.029834327369196237	0.00938670678184099	0.0013454333041839212	0.07153112798141528	0.0649120546102861	0.17346958792430678	0.08734465594647974	0.010576763667448918
0.33262992081082643	0.05606853418223792	0.17154521878738863	0.008809572303349167	0.033872863093378114	0.2919189235357797	0.03665484769749802	0.006269841261632714	0.029964471682179042	0.03226580664572991
0.07982503484256721	0.008712705046284991	0.13733235156155277	0.007083423942525716	0.19710045151899508	0.033610183034774865	0.27480638125523577	0.10490174726344281	0.09413154579740694	0.06249617573721383
0.04463802157276611	0.02793550289258813	0.36185114489145437	0.026031072202576555	0.022330806710020093	0.1445889166306752	0.01588362016249685	0.10785064393007013	0.13353832476663663	0.11535194624071596
0.08366284376906619	0.10745871888114977	0.10860248055095693	0.01711780909835367	0.11253359252367402	0.041205965568897926	0.01329456599412783	0.2265432384474328	0.006827759554986698	0.2827530256113541
